 0.04; 0.07; 0.04
 0.05; 0.07; 0.11
 0.04; 0.07; 0.08
 0.04; 0.07; 0.05
 0.04; 0.05; 0.05
 0.03; 0.06; 0.08
 0.03; 0.05; 0.04
 0.03; 0.05; 0.04
 0.03; 0.05; 0.10
 0.03; 0.05; 0.04
 0.02; 0.05; 0.07
 0.05; 0.08; 0.08
 0.02; 0.04; 0.03
 0.05; 0.06; 0.12
 0.03; 0.05; 0.10
 0.03; 0.05; 0.09
 0.03; 0.05; 0.07
 0.03; 0.04; 0.05
 0.03; 0.05; 0.09
 0.03; 0.06; 0.11
 0.03; 0.05; 0.03
 0.03; 0.05; 0.12
 0.04; 0.08; 0.20
 0.05; 0.05; 0.04
 0.03; 0.05; 0.07
 0.02; 0.05; 0.02
 0.03; 0.05; 0.08
 0.04; 0.06; 0.04
 0.03; 0.05; 0.12
 0.03; 0.04; 0.14
 0.03; 0.05; 0.03
 0.03; 0.05; 0.03
 0.03; 0.05; 0.04
 0.03; 0.06; 0.03
 0.02; 0.04; 0.03
 0.04; 0.07; 0.11
 0.03; 0.05; 0.07
 0.03; 0.06; 0.03
 0.04; 0.06; 0.05
 0.07; 0.05; 0.07
 0.06; 0.06; 0.09
 0.03; 0.05; 0.05
 0.04; 0.06; 0.07
 0.03; 0.05; 0.03
 0.04; 0.05; 0.06
 0.03; 0.07; 0.10
 0.03; 0.05; 0.04
 0.03; 0.09; 0.07
 0.03; 0.05; 0.13
 0.05; 0.06; 0.06
 0.03; 0.07; 0.03
 0.02; 0.04; 0.03
 0.06; 0.12; 0.17
 0.02; 0.05; 0.04
 0.03; 0.04; 0.02
 0.03; 0.07; 0.19
 0.03; 0.05; 0.04
 0.02; 0.04; 0.03
 0.03; 0.04; 0.08
 0.02; 0.04; 0.06
 0.05; 0.09; 0.09
 0.03; 0.05; 0.03
 0.03; 0.05; 0.06
 0.03; 0.05; 0.04
 0.05; 0.06; 0.20
 0.04; 0.05; 0.09
 0.03; 0.04; 0.04
 0.04; 0.05; 0.14
 0.02; 0.05; 0.08
 0.04; 0.05; 0.07
 0.02; 0.06; 0.07
 0.03; 0.06; 0.05
 0.06; 0.07; 0.12
 0.08; 0.06; 0.04
 0.03; 0.06; 0.07
 0.03; 0.05; 0.04
 0.03; 0.05; 0.11
 0.04; 0.05; 0.13
 0.03; 0.06; 0.07
 0.06; 0.10; 0.18
 0.05; 0.05; 0.11
 0.04; 0.10; 0.06
 0.03; 0.06; 0.06
 0.04; 0.04; 0.08
 0.03; 0.04; 0.03
 0.03; 0.05; 0.10
 0.03; 0.05; 0.06
 0.02; 0.05; 0.15
 0.04; 0.07; 0.08
 0.03; 0.04; 0.06
 0.03; 0.04; 0.06
 0.03; 0.05; 0.03
 0.03; 0.05; 0.05
 0.06; 0.27; 0.21
 0.03; 0.06; 0.06
 0.03; 0.05; 0.13
 0.03; 0.05; 0.03
 0.05; 0.07; 0.11
 0.04; 0.06; 0.07
 0.05; 0.09; 0.11
 0.24; 0.14; 0.38
 0.13; 0.14; 0.42
 0.22; 0.14; 1.27
 0.14; 0.15; 0.10
 0.27; 0.15; 0.17
 0.13; 0.13; 0.47
 0.21; 0.15; 0.10
 0.21; 0.14; 2.71
 0.30; 0.23; 0.85
 0.29; 0.18; 0.48
 0.11; 0.14; 0.13
 0.33; 0.21; 1.39
 0.11; 0.13; 0.11
 0.14; 0.14; 0.28
 0.13; 0.14; 0.38
 0.30; 0.21; 0.20
 0.13; 0.14; 0.08
 0.12; 0.17; 0.11
 0.27; 0.14; 0.24
 0.31; 0.14; 0.44
 0.33; 0.16; 0.12
 0.23; 0.14; 0.71
 0.20; 0.14; 0.09
 0.24; 0.17; 0.11
 0.34; 0.18; 0.30
 0.35; 0.24; 0.56
 0.11; 0.13; 0.11
 0.27; 0.14; 0.75
 0.12; 0.13; 0.21
 0.27; 0.14; 0.20
 0.37; 0.14; 0.16
 0.12; 0.13; 0.09
 0.19; 0.14; 0.84
 0.35; 0.16; 1.16
 0.21; 0.14; 1.73
 0.26; 0.14; 0.42
 0.13; 0.16; 0.09
 0.26; 0.13; 0.08
 0.10; 0.13; 0.10
 0.13; 0.23; 0.41
 0.12; 0.14; 0.20
 0.24; 0.20; 0.18
 0.29; 0.14; 0.10
 0.15; 0.16; 0.17
 0.12; 0.18; 0.11
 0.13; 0.13; 0.10
 0.16; 0.13; 0.34
 0.12; 0.13; 0.14
 0.25; 0.15; 0.12
 0.23; 0.13; 0.42
 0.15; 0.15; 0.09
 0.29; 0.15; 0.22
 0.21; 0.15; 0.34
 0.14; 0.14; 0.30
 0.31; 0.40; 0.45
 0.12; 0.13; 0.14
 0.15; 0.14; 1.74
 0.30; 0.16; 0.31
 0.32; 0.18; 0.62
 0.17; 0.14; 0.10
 0.11; 0.12; 0.08
 0.12; 0.16; 0.28
 0.30; 0.22; 4.07
 0.14; 0.14; 0.32
 0.25; 0.12; 0.10
 0.31; 0.17; 0.52
 0.32; 0.22; 0.10
 0.16; 0.14; 0.74
 0.11; 0.14; 0.07
 0.11; 0.13; 0.12
 0.15; 0.16; 1.73
 0.35; 0.13; 0.13
 0.24; 0.15; 0.10
 0.27; 0.17; 0.13
 0.13; 0.14; 0.71
 0.12; 0.13; 0.08
 0.16; 0.14; 0.18
 0.36; 0.25; 1.47
 0.22; 0.12; 0.53
 0.31; 0.14; 0.77
 0.13; 0.13; 0.34
 0.13; 0.13; 0.51
 0.13; 0.14; 0.12
 0.28; 0.15; 0.09
 0.34; 0.21; 0.13
 0.12; 0.14; 0.27
 0.25; 0.14; 0.36
 0.17; 0.14; 0.38
 0.12; 0.15; 0.54
 0.15; 0.13; 0.11
 0.17; 0.17; 0.41
 0.11; 0.12; 0.27
 0.13; 0.20; 0.41
 0.25; 0.16; 0.81
 0.16; 0.15; 0.13
 0.15; 0.14; 1.07
 0.17; 0.19; 0.14
 0.30; 0.15; 0.11
 0.25; 0.19; 0.71
 0.40; 0.17; 0.45
 1.03; 0.30; 0.22
 0.61; 0.35; 1.29
 0.61; 0.29; 0.44
 0.30; 0.28; 0.17
 1.16; 0.35; 0.56
 0.76; 0.30; 0.40
 0.39; 0.49; 3.53
 0.31; 0.34; 0.15
 0.77; 0.30; 0.15
 0.43; 0.28; 0.26
 0.68; 0.43; 2.83
 0.35; 0.30; 1.06
 0.66; 0.34; 16.04
 0.79; 0.41; 0.24
